batch_id,batch_path,row_order,row_id,doc_id,sent_id
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,5,1005,0000798081_2009_4,23
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,6,962,0000799850_2025_4,7
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,7,963,0000799850_2025_4,8
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,8,964,0000799850_2025_4,9
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,9,965,0000799850_2025_4,10
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,10,967,0000799850_2025_4,12
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,11,1630,0000811830_2022_4,10
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,12,1631,0000811830_2022_4,11
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,13,1632,0000811830_2022_4,12
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,14,1633,0000811830_2022_4,13
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,15,666,0000827054_2019_4,25
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,16,192,0000828146_2005_4,8
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,17,193,0000828146_2005_4,9
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,18,194,0000828146_2005_4,10
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,19,196,0000828146_2005_4,12
batch_007,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_007.csv,20,199,0000828146_2005_4,15
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,1,1301,0000834285_2021_4,12
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,2,1302,0000834285_2021_4,13
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,3,1303,0000834285_2021_4,14
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,4,1304,0000834285_2021_4,15
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,5,1305,0000834285_2021_4,16
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,6,1306,0000834285_2021_4,17
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,7,1307,0000834285_2021_4,18
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,8,1308,0000834285_2021_4,19
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,9,1309,0000834285_2021_4,20
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,10,1310,0000834285_2021_4,21
batch_008,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_008.csv,11,1311,0000834285_2021_4,22
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,1,1329,0000835011_2006_4,12
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,2,1331,0000835011_2006_4,15
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,3,1333,0000835011_2006_4,18
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,4,1334,0000835011_2006_4,19
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,5,1336,0000835011_2006_4,21
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,6,1337,0000835011_2006_4,22
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,7,1338,0000835011_2006_4,23
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,8,1339,0000835011_2006_4,24
batch_009,/Users/nmduk/PROJECTS/A:B:C Classifier/outputs/issue_reaudit_round3/batches/batch_009.csv,9,1342,0000835011_2006_4,27
